,Elong %,Hydrogen Ml/100gm,Moisture,YS(Kgf/mm2),UTS,Hardness,Ferrite (Fn),Hardness_Scale,V,C,Cr,Mn,Mo,Ni,P ,S ,Si ,Cb,UTS(Kg/mm2),Cu,Category,Elongation
1278,10.0,,,,,,40.0,HRC,,0.02,22.5,1.5,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1279,10.0,,,,,,40.0,HRC,,0.02,22.5,1.5,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1280,10.0,,,,,,40.0,HRC,,0.02,22.5,1.5,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1281,10.0,,,,,,40.0,HRC,,0.02,22.5,1.5,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1282,10.0,,,225.0,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.015,0.0125,0.5,,345.0,0.375,  ST. STEELS,10.0
1283,10.0,,,225.0,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.015,0.0125,0.5,,345.0,0.375,  ST. STEELS,10.0
1284,10.0,,,225.0,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.015,0.0125,0.5,,345.0,0.375,  ST. STEELS,10.0
1285,10.0,,,225.0,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.015,0.0125,0.5,,345.0,0.375,  ST. STEELS,10.0
1286,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1287,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1288,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1289,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1290,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1291,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1292,10.0,,,,,,47.5,HRC,,0.02,22.5,1.25,3.0,9.5,0.02,0.015,0.5,,345.0,0.375,  ST. STEELS,10.0
1293,7.5,,,,,,,HRC,,0.02,25.5,1.5,4.0,9.25,0.02,0.015,0.5,,380.0,0.375,  ST. STEELS,7.5
1294,7.5,,,,,,,HRC,,0.02,25.5,1.5,4.0,9.25,0.02,0.015,0.5,,380.0,0.375,  ST. STEELS,7.5
1295,7.5,,,,,,,HRC,,0.03,25.5,1.0,3.4,7.5,0.02,0.15,0.5,,380.0,2.0,  ST. STEELS,7.5
1296,7.5,,,,,,,HRC,,0.03,25.5,1.0,3.4,7.5,0.02,0.15,0.5,,380.0,2.0,  ST. STEELS,7.5
1297,7.5,,,,,,,HRC,,0.03,25.5,1.0,3.4,7.5,0.02,0.15,0.5,,380.0,2.0,  ST. STEELS,7.5
1298,7.5,,,,,,,HRC,,0.02,25.5,1.25,4.0,9.25,0.015,0.0125,0.5,,380.0,0.375,  ST. STEELS,7.5
1299,7.5,,,,,,,HRC,,0.02,25.5,1.25,4.0,9.25,0.015,0.0125,0.5,,380.0,0.375,  ST. STEELS,7.5
1300,7.5,,,,,,,HRC,,0.02,25.5,1.25,4.0,9.25,0.015,0.0125,0.5,,380.0,0.375,  ST. STEELS,7.5
1301,7.5,,,,,,,HRC,,0.02,25.5,1.25,4.0,9.25,0.015,0.0125,0.5,,380.0,0.375,  ST. STEELS,7.5
1302,7.5,,,,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95,  ST. STEELS,7.5
1303,7.5,,,,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95,  ST. STEELS,7.5
1304,7.5,,,,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95,  ST. STEELS,7.5
1305,7.5,,,,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95,  ST. STEELS,7.5
1306,9.0,,,275.0,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95,  ST. STEELS,9.0
1307,9.0,,,275.0,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95,  ST. STEELS,9.0
1308,9.0,,,275.0,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95,  ST. STEELS,9.0
1309,9.0,,,275.0,,,,HRC,,0.02,25.5,1.25,3.5,9.25,0.015,0.0125,0.6,,380.0,0.95,  ST. STEELS,9.0
1310,15.0,,,,,,,HRC,,0.09000000000000001,11.65,4.025,1.0,9.85,0.02,0.015,0.5,,295.0,0.375,  ST. STEELS,15.0
1311,15.0,,,,,,,HRC,,0.09000000000000001,11.65,4.025,1.0,9.85,0.02,0.015,0.5,,295.0,0.375,  ST. STEELS,15.0
1312,17.5,,,,,,,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1313,17.5,,,,,,,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1314,17.5,,,,,,,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1315,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1316,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375,  ST. STEELS,15.0
1317,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375,  ST. STEELS,15.0
1318,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375,  ST. STEELS,15.0
1319,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375,  ST. STEELS,15.0
1320,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.02,0.015,0.5,0.85,275.0,0.375,  ST. STEELS,15.0
1321,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.2,0.15,0.5,0.85,275.0,0.375,  ST. STEELS,15.0
1322,15.0,,,,,,14.5,HRC,,0.06,23.5,1.5,0.375,13.0,0.2,0.15,0.5,0.85,275.0,0.375,  ST. STEELS,15.0
1323,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1324,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1325,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1326,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1327,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1328,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1329,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1330,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1331,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1332,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1333,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1334,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1335,15.0,,,,,,12.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1336,15.0,,,,,,16.0,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1337,15.0,,,,,,16.0,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1338,15.0,,,,,,16.0,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1339,15.0,,,,,,16.0,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1340,15.0,,,,,,,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1341,15.0,,,,,,,HRC,,0.02,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1342,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1343,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1344,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1345,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1346,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1347,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1348,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1349,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1350,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1351,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1352,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1353,15.0,,,,,,15.0,HRC,,0.06,23.5,1.5,2.5,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1354,15.0,,,,,,,HRC,,0.06,26.5,1.75,2.5,21.0,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1355,15.0,,,,,,,HRC,,0.06,26.5,1.75,2.5,21.0,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1356,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1357,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1358,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1359,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1360,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1361,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1362,15.0,,,,,,2.0,HRC,,0.14,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,275.0,0.375,  ST. STEELS,15.0
1363,5.0,,,,,,,HRC,,0.4,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,310.0,0.375,  ST. STEELS,5.0
1364,5.0,,,,,,,HRC,,0.4,26.5,1.75,0.375,21.25,0.015,0.015,0.375,,310.0,0.375,  ST. STEELS,5.0
1365,11.0,,,,,,,HRC,,0.075,30.0,1.5,0.375,9.25,0.02,0.015,0.5,,330.0,0.375,  ST. STEELS,11.0
1366,11.0,,,,,,,HRC,,0.075,30.0,1.5,0.375,9.25,0.02,0.015,0.5,,330.0,0.375,  ST. STEELS,11.0
1367,11.0,,,,,,,HRC,,0.075,30.0,1.5,0.375,9.25,0.02,0.015,0.5,,330.0,0.375,  ST. STEELS,11.0
1368,11.0,,,,,,,HRC,,0.075,30.0,1.5,0.375,9.25,0.02,0.015,0.5,,330.0,0.375,  ST. STEELS,11.0
1369,15.0,,,,,,,HRC,,0.2,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1370,15.0,,,,,,,HRC,,0.2,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1371,15.0,,,,,,,HRC,,0.2,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1372,15.0,,,,,,,HRC,,0.035,20.0,1.5,2.5,34.0,0.02,0.015,0.5,0.5,275.0,3.5,  ST. STEELS,15.0
1373,15.0,,,,,,,HRC,,0.035,20.0,1.5,2.5,34.0,0.02,0.015,0.5,0.5,275.0,3.5,  ST. STEELS,15.0
1374,15.0,,,,,,,HRC,,0.015,20.0,2.0,2.5,34.0,0.01,0.0075,0.15,,260.0,3.5,  ST. STEELS,15.0
1375,15.0,,,,,,,HRC,,0.015,20.0,2.0,2.5,34.0,0.01,0.0075,0.15,,260.0,3.5,  ST. STEELS,15.0
1376,15.0,,,,,,,HRC,,0.015,20.0,2.0,2.5,34.0,0.01,0.0075,0.15,0.2,260.0,3.5,  ST. STEELS,15.0
1377,15.0,,,,,,,HRC,,0.02,22.5,1.5,4.5,39.5,0.0125,0.0125,0.45,0.3,275.0,2.25,  ST. STEELS,15.0
1378,15.0,,,,,,,HRC,,0.02,22.5,1.5,4.5,39.5,0.0125,0.0125,0.45,0.3,275.0,2.25,  ST. STEELS,15.0
1379,15.0,,,,,,,HRC,,0.015,27.75,1.5,3.7,31.5,0.01,0.01,0.45,,260.0,1.05,  ST. STEELS,15.0
1380,15.0,,,,,,,HRC,,0.015,27.75,1.5,3.7,31.5,0.01,0.01,0.45,,260.0,1.05,  ST. STEELS,15.0
1381,15.0,,,,,,,HRC,,0.015,27.75,1.5,3.7,31.5,0.01,0.01,0.45,,260.0,1.05,  ST. STEELS,15.0
1382,15.0,,,,,,,HRC,,0.015,20.5,1.75,4.7,25.0,0.015,0.01,0.45,,260.0,1.6,  ST. STEELS,15.0
1383,15.0,,,,,,,HRC,,0.015,20.5,1.75,4.7,25.0,0.015,0.01,0.45,,260.0,1.6,  ST. STEELS,15.0
1384,15.0,,,,,,,HRC,,0.015,20.5,1.75,4.7,25.0,0.015,0.01,0.45,,260.0,1.6,  ST. STEELS,15.0
1385,15.0,,,,,,,HRC,,0.015,20.5,1.75,4.7,25.0,0.015,0.01,0.45,,260.0,1.6,  ST. STEELS,15.0
1386,17.5,,,,,,,HRC,,0.05,17.0,4.25,,9.25,0.015,0.015,0.5,,295.0,,  ST. STEELS,17.5
1387,17.5,,,,,,,HRC,,0.05,17.0,4.25,,9.25,0.015,0.015,0.5,,295.0,,  ST. STEELS,17.5
1388,17.5,,,,,,,HRC,,0.05,17.0,4.25,,9.25,0.015,0.015,0.5,,295.0,,  ST. STEELS,17.5
1389,60.0,,,,,,,HRC,,0.06,12.5,0.5,0.375,0.3,0.02,0.015,0.5,1.0,725.0,0.375,  ST. STEELS,60.0
1390,60.0,,,,,,,HRC,,0.06,12.5,0.5,0.375,0.3,0.02,0.015,0.5,1.0,725.0,0.375,  ST. STEELS,60.0
1391,11.0,,,,,385.0,,VPN,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,260.0,0.375,  ST. STEELS,11.0
1392,11.0,,,,,385.0,,VPN,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,260.0,0.375,  ST. STEELS,11.0
1393,11.0,,,,,385.0,,VPN,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,260.0,0.375,  ST. STEELS,11.0
1394,7.5,,,,,450.0,,BHN,,0.175,14.25,0.5,1.0,4.75,0.02,0.015,0.55,,380.0,,  ST. STEELS,7.5
1395,7.5,,,,,342.5,,VPN,,0.03,11.75,0.5,0.55,4.5,0.02,0.015,0.45,,380.0,0.375,  ST. STEELS,7.5
1396,7.5,,,,,342.5,,VPN,,0.03,11.75,0.5,0.55,4.5,0.02,0.015,0.45,,380.0,0.375,  ST. STEELS,7.5
1397,7.5,,,,,342.5,,VPN,,0.03,11.75,0.5,0.55,4.5,0.02,0.015,0.45,,380.0,0.375,  ST. STEELS,7.5
1398,7.5,,,,,342.5,,VPN,,0.03,11.75,0.5,0.55,4.5,0.02,0.015,0.45,,380.0,0.375,  ST. STEELS,7.5
1399,7.5,,,,,,,HRC,,0.03,11.75,0.5,0.55,4.5,0.02,0.015,0.45,,380.0,0.375,  ST. STEELS,7.5
1400,7.5,,,,,,,HRC,,0.03,11.75,0.5,0.55,4.5,0.02,0.015,0.45,,380.0,0.375,  ST. STEELS,7.5
1401,7.5,,,,,,,HRC,,0.03,11.75,0.5,0.55,4.5,0.02,0.015,0.45,,380.0,0.375,  ST. STEELS,7.5
1402,3.5,,,,,,,HRC,,0.025,16.375,0.5,0.375,4.75,0.02,0.015,0.375,0.225,465.0,3.625,  ST. STEELS,3.5
1403,3.5,,,,,,,HRC,,0.025,16.375,0.5,0.375,4.75,0.02,0.015,0.375,0.225,465.0,3.625,  ST. STEELS,3.5
1404,3.5,,,,,,,HRC,,0.025,16.375,0.5,0.375,4.75,0.02,0.015,0.375,0.225,465.0,3.625,  ST. STEELS,3.5
1405,3.5,,,,,,,HRC,,0.025,16.375,0.5,0.375,4.75,0.02,0.015,0.375,0.225,465.0,3.625,  ST. STEELS,3.5
1406,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1407,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1408,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1409,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1410,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1411,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1412,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1413,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1414,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1415,17.5,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,17.5
1416,15.0,,,,,,8.0,HRC,,0.06,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1417,15.0,,,,,,8.0,HRC,,0.06,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1418,15.0,,,,,,8.0,HRC,,0.06,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1419,15.0,,,,,,8.0,HRC,,0.06,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1420,16.0,,,,,,,HRC,,0.07,22.0,0.75,,10.5,0.015,0.015,0.6,,350.0,,  ST. STEELS,16.0
1421,16.0,,,,,,,HRC,,0.07,22.0,0.75,,10.5,0.015,0.015,0.6,,350.0,,  ST. STEELS,16.0
1422,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1423,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1424,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1425,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1426,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1427,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1428,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1429,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1430,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1431,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1432,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1433,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1434,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1435,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1436,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1437,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1438,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1439,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1440,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1441,15.0,,,,,,8.0,HRC,,0.015,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1442,15.0,,,,,,,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.45,0.5,280.0,0.375,  ST. STEELS,15.0
1443,12.5,,,,,,,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.45,,275.5,0.375,  ST. STEELS,12.5
1444,12.5,,,,,,,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.45,,275.5,0.375,  ST. STEELS,12.5
1445,12.5,,,,,,,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.45,,275.5,0.375,  ST. STEELS,12.5
1446,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1447,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1448,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1449,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1450,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1451,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1452,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1453,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1454,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1455,15.0,,,,,,8.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1456,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,3.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1457,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,3.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1458,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,3.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1459,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,3.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1460,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,3.5,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1461,15.0,,,,,,2.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1462,15.0,,,,,,2.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1463,15.0,,,,,,2.0,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
