,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,Ag,Al,B,Be,C,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Rm,S,Si,Sn,Ti,V,W,Zn,Zr
1646,0.0,0.0,0.0,23.8,0.0,0.0,0.0,2.1,107.0,0.0,0.0,0.0,0.0,715.0,0.0,665.0,,,,,0.05,,0.05,0.06,96.153,,1.21,0.34,,,1.8399999999999999,0.024,,0.013000000000000001,0.25,,,0.01,,,
1647,0.0,0.0,0.0,23.8,0.0,0.0,0.0,2.1,107.0,0.0,0.0,0.0,0.0,680.0,0.0,673.0,,,,,0.05,,0.05,0.06,96.153,,1.21,0.34,,,1.8399999999999999,0.024,,0.013000000000000001,0.25,,,0.01,,,
1648,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.1,107.0,0.0,0.0,0.0,0.0,807.0,0.0,768.0,,,,,0.07,,0.05,0.06,96.032,,1.24,0.34,,,1.9,0.025,,0.013000000000000001,0.26,,,0.01,,,
1649,0.0,0.0,0.0,20.6,0.0,0.0,0.0,2.1,107.0,0.0,0.0,0.0,0.0,785.0,0.0,700.0,,,,,0.07,,0.05,0.06,96.032,,1.24,0.34,,,1.9,0.025,,0.013000000000000001,0.26,,,0.01,,,
165,0.0,47.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,540.0,0.0,,,,,0.1,,0.15,,,,0.925,0.35000000000000003,,,1.6,,,,0.8,,,,,,
1650,0.0,0.0,0.0,19.6,0.0,0.0,0.0,2.1,107.0,0.0,0.0,0.0,0.0,858.0,0.0,798.0,,,,,0.1,,0.05,0.05,95.723,,1.42,0.35000000000000003,,,1.92,0.028,,0.009000000000000001,0.34,,,0.01,,,
1651,0.0,0.0,0.0,20.6,0.0,0.0,0.0,2.1,107.0,0.0,0.0,0.0,0.0,858.0,0.0,765.0,,,,,0.1,,0.05,0.05,95.723,,1.42,0.35000000000000003,,,1.92,0.028,,0.009000000000000001,0.34,,,0.01,,,
1652,0.0,0.0,0.0,16.6,0.0,0.0,0.0,2.1,107.0,0.0,0.0,0.0,0.0,875.0,0.0,808.0,,,,,0.12,,0.05,0.05,95.768,,1.4100000000000001,0.34,,,1.88,0.031,,0.011,0.33,,,0.01,,,
1653,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.1,107.0,0.0,0.0,0.0,0.0,895.0,0.0,795.0,,,,,0.12,,0.05,0.05,95.768,,1.4100000000000001,0.34,,,1.88,0.031,,0.011,0.33,,,0.01,,,
1654,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,200.0,0.0,69.0,0.0,0.0,616.0,0.0,481.0,,,,,0.04,,,0.13,96.531,,0.84,,,,2.2,0.01,,0.009000000000000001,0.24,,,,,,
1655,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,200.0,0.0,66.0,0.0,0.0,596.0,0.0,471.0,,,,,0.04,,,0.29,96.43,,0.81,,,,2.19,0.011,,0.009000000000000001,0.22,,,,,,
1656,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,200.0,0.0,65.0,0.0,0.0,599.0,0.0,498.0,,,,,0.04,,,0.45,96.239,,0.8300000000000001,,,,2.19,0.011,,0.01,0.23,,,,,,
1657,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,200.0,0.0,65.0,0.0,0.0,623.0,0.0,525.0,,,,,0.04,,,0.62,96.061,,0.8200000000000001,,,,2.2,0.01,,0.009000000000000001,0.24,,,,,,
1658,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,200.0,0.0,65.0,0.0,0.0,635.0,0.0,536.0,,,,,0.04,,,0.79,95.879,,0.8300000000000001,,,,2.21,0.011,,0.01,0.23,,,,,,
1659,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,200.0,0.0,62.0,0.0,0.0,674.0,0.0,566.0,,,,,0.04,,,1.01,95.659,,0.8300000000000001,,,,2.21,0.011,,0.01,0.23,,,,,,
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.055,,0.085,,,,1.0,0.30000000000000004,,,1.65,,,,0.4,,,,,,
1660,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,200.0,0.0,62.0,0.0,0.0,690.0,0.0,573.0,,,,,0.04,,,1.2,95.539,,0.8,,,,2.2,0.011,,0.01,0.2,,,,,,
1661,0.0,0.0,0.0,18.4,0.0,0.0,0.0,1.0,175.0,0.0,61.2,0.0,0.0,762.0,0.0,617.0,,,,,0.099,,9.3,,88.122,,1.01,1.0,,,0.08,0.012,,0.007,0.17,,,0.2,0.0,,
1662,0.0,0.0,0.0,19.6,0.0,0.0,0.0,1.0,175.0,0.0,64.5,0.0,0.0,751.0,0.0,551.0,,,,,0.093,,9.08,,87.467,,1.03,0.98,,,0.98,0.012,,0.008,0.16,,,0.19,0.0,,
1663,0.0,0.0,0.0,13.6,0.0,0.0,0.0,1.0,175.0,0.0,56.8,0.0,0.0,866.0,0.0,672.0,,,,,0.101,,9.12,,86.459,,1.02,1.0,,,1.92,0.012,,0.008,0.17,,,0.19,0.0,,
1664,0.0,0.0,0.0,10.6,0.0,0.0,0.0,1.0,175.0,0.0,47.6,0.0,0.0,1151.0,0.0,920.0,,,,,0.095,,9.17,,85.376,,1.02,0.96,,,3.01,0.012,,0.007,0.16,,,0.19,0.0,,
1665,0.0,0.0,0.0,19.8,0.0,0.0,0.0,1.0,175.0,0.0,64.4,0.0,0.0,696.0,0.0,525.0,,,,,0.096,0.9500000000000001,9.16,,87.424,,1.01,0.99,,,,0.013000000000000001,,0.007,0.16,,,0.19,,,
1666,0.0,0.0,0.0,21.9,0.0,0.0,0.0,1.0,175.0,0.0,66.0,0.0,0.0,690.0,0.0,526.0,,,,,0.094,1.8900000000000001,9.31,,86.331,,1.0,0.98,,,,0.017,,0.008,0.18,,,0.19,,,
1667,0.0,0.0,0.0,23.7,0.0,0.0,0.0,1.0,175.0,0.0,66.7,0.0,0.0,672.0,0.0,481.0,,,,,0.091,2.8,9.3,,85.456,,1.0,0.98,,,,0.015,,0.008,0.16,,,0.19,,,
1668,0.0,0.0,0.0,19.6,0.0,0.0,0.0,1.0,175.0,0.0,59.3,0.0,0.0,702.0,0.0,526.0,,,,,0.095,,9.35,,87.092,,1.04,1.0,,,,0.015,,0.008,0.18,,,0.19,1.03,,
1669,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1.0,175.0,0.0,59.0,0.0,0.0,698.0,0.0,515.0,,,,,0.096,,9.25,,86.422,,0.99,0.91,,,,0.015,,0.007,0.2,,,0.19,1.92,,
167,0.0,34.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,60.0,0.0,,,,,0.155,,0.025,,,,0.64,0.015,,,0.025,0.011,,,0.23500000000000001,,,,,,
1670,0.0,0.0,0.0,18.7,0.0,0.0,0.0,1.0,175.0,0.0,49.6,0.0,0.0,686.0,0.0,489.0,,,,,0.094,,9.26,,85.373,,1.03,0.84,,,,0.015,,0.008,0.2,,,0.19,2.99,,
1671,0.0,0.0,0.0,17.3,0.0,0.0,0.0,1.0,175.0,0.0,58.1,0.0,0.0,738.0,0.0,531.0,,,,,0.097,,9.1,,86.541,,1.0,0.96,,,0.93,0.015,,0.007,0.18,,,0.19,0.98,,
1672,0.0,0.0,0.0,21.8,0.0,0.0,0.0,1.0,175.0,0.0,65.3,0.0,0.0,673.0,0.0,492.0,,,,,0.091,0.92,8.94,,86.726,,0.99,0.97,,,,0.015,,0.008,0.18,,,0.18,0.98,,
1673,0.0,0.0,0.0,20.7,0.0,0.0,0.0,1.0,175.0,0.0,63.7,0.0,0.0,701.0,0.0,524.0,,,,,0.09,1.87,9.2,,85.567,,0.97,0.96,,,,0.015,,0.008,0.17,,,0.18,0.97,,
1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,542.0,0.0,449.0,,,,,0.05,,,0.02,98.443,,0.96,0.01,,,0.03,0.017,,0.01,0.46,,,,,,
1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,507.0,0.0,416.0,,,,,0.05,,,0.02,98.443,,0.96,0.01,,,0.03,0.017,,0.01,0.46,,,,,,
1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,570.0,0.0,494.0,,,,,0.045,,,0.02,98.107,,0.97,0.32,,,0.03,0.018000000000000002,,0.01,0.48,,,,,,
1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,584.0,0.0,485.0,,,,,0.045,,,0.02,98.107,,0.97,0.32,,,0.03,0.018000000000000002,,0.01,0.48,,,,,,
1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,594.0,0.0,514.0,,,,,0.05,,,0.02,98.04,,0.92,0.51,,,0.02,0.019,,0.011,0.41000000000000003,,,,,,
1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,626.0,0.0,538.0,,,,,0.05,,,0.02,98.04,,0.92,0.51,,,0.02,0.019,,0.011,0.41000000000000003,,,,,,
168,0.0,70.5,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,485.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,615.0,0.0,550.0,,,,,0.06,,,0.02,97.812,,1.6,0.01,,,0.03,0.018000000000000002,,0.01,0.44,,,,,,
1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,556.0,0.0,494.0,,,,,0.06,,,0.02,97.812,,1.6,0.01,,,0.03,0.018000000000000002,,0.01,0.44,,,,,,
1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,688.0,0.0,612.0,,,,,0.06,,,0.02,97.44,,1.63,0.34,,,0.02,0.02,,0.01,0.46,,,,,,
1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,674.0,0.0,591.0,,,,,0.06,,,0.02,97.44,,1.63,0.34,,,0.02,0.02,,0.01,0.46,,,,,,
1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,737.0,0.0,673.0,,,,,0.055,,,0.02,97.233,,1.62,0.54,,,0.02,0.021,,0.011,0.48,,,,,,
1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,727.0,0.0,628.0,,,,,0.055,,,0.02,97.233,,1.62,0.54,,,0.02,0.021,,0.011,0.48,,,,,,
1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,664.0,0.0,583.0,,,,,0.06,,,0.02,97.44,,2.0,0.01,,,0.02,0.02,,0.01,0.42,,,,,,
1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,626.0,0.0,530.0,,,,,0.06,,,0.02,97.44,,2.0,0.01,,,0.02,0.02,,0.01,0.42,,,,,,
1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,741.0,0.0,677.0,,,,,0.06,,,0.02,97.189,,1.9500000000000002,0.34,,,0.02,0.021,,0.01,0.39,,,,,,
1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,709.0,0.0,632.0,,,,,0.06,,,0.02,97.189,,1.9500000000000002,0.34,,,0.02,0.021,,0.01,0.39,,,,,,
169,0.0,90.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,600.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,748.0,0.0,701.0,,,,,0.055,,,0.02,96.953,,1.99,0.54,,,0.02,0.022,,0.01,0.39,,,,,,
1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,100.0,0.0,0.0,0.0,0.0,783.0,0.0,693.0,,,,,0.055,,,0.02,96.953,,1.99,0.54,,,0.02,0.022,,0.01,0.39,,,,,,
1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,,,,,0.03,,,,98.717,,0.78,,,,,0.01,,0.013000000000000001,0.45,,,,,,
1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.03,,,,98.717,,0.78,,,,,0.01,,0.013000000000000001,0.45,,,,,,
1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.03,,,,98.717,,0.78,,,,,0.01,,0.013000000000000001,0.45,,,,,,
1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.03,,,,98.717,,0.78,,,,,0.01,,0.013000000000000001,0.45,,,,,,
1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.03,,,,98.717,,0.78,,,,,0.01,,0.013000000000000001,0.45,,,,,,
1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.03,,,,98.717,,0.78,,,,,0.01,,0.013000000000000001,0.45,,,,,,
1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,,,,,0.032,,,,98.23,,1.27,,,,,0.01,,0.008,0.45,,,,,,
1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,98.23,,1.27,,,,,0.01,,0.008,0.45,,,,,,
17,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,,,,,0.15,,0.2,,,,1.6,0.30000000000000004,,,,0.035,,,0.75,,,0.08,,,
170,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,530.0,0.0,,,,,0.145,,0.035,,,,0.635,0.125,,,0.74,0.015,,,0.185,,,,,,
1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,98.23,,1.27,,,,,0.01,,0.008,0.45,,,,,,
1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,98.23,,1.27,,,,,0.01,,0.008,0.45,,,,,,
1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,98.23,,1.27,,,,,0.01,,0.008,0.45,,,,,,
1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,98.23,,1.27,,,,,0.01,,0.008,0.45,,,,,,
1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,,,,,0.031,,,,97.825,,1.71,,,,,0.01,,0.004,0.42,,,,,,
1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.031,,,,97.825,,1.71,,,,,0.01,,0.004,0.42,,,,,,
1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.031,,,,97.825,,1.71,,,,,0.01,,0.004,0.42,,,,,,
1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.031,,,,97.825,,1.71,,,,,0.01,,0.004,0.42,,,,,,
1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.031,,,,97.825,,1.71,,,,,0.01,,0.004,0.42,,,,,,
1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.031,,,,97.825,,1.71,,,,,0.01,,0.004,0.42,,,,,,
171,0.0,75.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,590.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,,,,,0.032,,,,97.456,,2.05,,,,,0.01,,0.002,0.45,,,,,,
1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,97.456,,2.05,,,,,0.01,,0.002,0.45,,,,,,
1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,97.456,,2.05,,,,,0.01,,0.002,0.45,,,,,,
1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,97.456,,2.05,,,,,0.01,,0.002,0.45,,,,,,
1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,97.456,,2.05,,,,,0.01,,0.002,0.45,,,,,,
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.032,,,,97.456,,2.05,,,,,0.01,,0.002,0.45,,,,,,
1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,,,,,0.059000000000000004,,,,98.811,,0.77,,,,,0.01,,0.01,0.34,,,,,,
1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.811,,0.77,,,,,0.01,,0.01,0.34,,,,,,
1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.811,,0.77,,,,,0.01,,0.01,0.34,,,,,,
1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.811,,0.77,,,,,0.01,,0.01,0.34,,,,,,
172,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,30.0,0.0,,,,,0.145,,0.035,,,,0.765,0.17500000000000002,,,0.865,0.015,,,0.17,,,0.01,,,
1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.811,,0.77,,,,,0.01,,0.01,0.34,,,,,,
1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.811,,0.77,,,,,0.01,,0.01,0.34,,,,,,
1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,,,,,0.059000000000000004,,,,98.503,,1.09,,,,,0.01,,0.008,0.33,,,,,,
1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.503,,1.09,,,,,0.01,,0.008,0.33,,,,,,
1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.503,,1.09,,,,,0.01,,0.008,0.33,,,,,,
1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.503,,1.09,,,,,0.01,,0.008,0.33,,,,,,
1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.503,,1.09,,,,,0.01,,0.008,0.33,,,,,,
1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.503,,1.09,,,,,0.01,,0.008,0.33,,,,,,
1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,,,,,0.059000000000000004,,,,98.185,,1.44,,,,,0.01,,0.006,0.30000000000000004,,,,,,
1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.185,,1.44,,,,,0.01,,0.006,0.30000000000000004,,,,,,
173,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,640.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.185,,1.44,,,,,0.01,,0.006,0.30000000000000004,,,,,,
1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.185,,1.44,,,,,0.01,,0.006,0.30000000000000004,,,,,,
1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.185,,1.44,,,,,0.01,,0.006,0.30000000000000004,,,,,,
1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.059000000000000004,,,,98.185,,1.44,,,,,0.01,,0.006,0.30000000000000004,,,,,,
1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,,,,,0.065,,,,97.762,,1.83,,,,,0.01,,0.003,0.33,,,,,,
1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.065,,,,97.762,,1.83,,,,,0.01,,0.003,0.33,,,,,,
1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.065,,,,97.762,,1.83,,,,,0.01,,0.003,0.33,,,,,,
1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.065,,,,97.762,,1.83,,,,,0.01,,0.003,0.33,,,,,,
1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.065,,,,97.762,,1.83,,,,,0.01,,0.003,0.33,,,,,,
1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.065,,,,97.762,,1.83,,,,,0.01,,0.003,0.33,,,,,,
174,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,,,,,0.09,,,,98.697,,0.78,,,,,0.01,,0.013000000000000001,0.41000000000000003,,,,,,
1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09,,,,98.697,,0.78,,,,,0.01,,0.013000000000000001,0.41000000000000003,,,,,,
1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09,,,,98.697,,0.78,,,,,0.01,,0.013000000000000001,0.41000000000000003,,,,,,
1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09,,,,98.697,,0.78,,,,,0.01,,0.013000000000000001,0.41000000000000003,,,,,,
1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09,,,,98.697,,0.78,,,,,0.01,,0.013000000000000001,0.41000000000000003,,,,,,
1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09,,,,98.697,,0.78,,,,,0.01,,0.013000000000000001,0.41000000000000003,,,,,,
1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,,,,,0.089,,,,98.36,,1.18,,,,,0.01,,0.011,0.35000000000000003,,,,,,
1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.089,,,,98.36,,1.18,,,,,0.01,,0.011,0.35000000000000003,,,,,,
1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.089,,,,98.36,,1.18,,,,,0.01,,0.011,0.35000000000000003,,,,,,
1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.089,,,,98.36,,1.18,,,,,0.01,,0.011,0.35000000000000003,,,,,,
175,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.089,,,,98.36,,1.18,,,,,0.01,,0.011,0.35000000000000003,,,,,,
1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.089,,,,98.36,,1.18,,,,,0.01,,0.011,0.35000000000000003,,,,,,
