,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Nb+Ta,Ni+Co,Others,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,extr,ind,elements
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1098,0.0,0.0,0.0,23.8,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,71.9,0.0,0.0,591.0,0.0,522.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
11,0.0,122.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.5,0.0,547.5,0.0,0.0,162.0,"['C', 'Cr', 'Mn', 'Ni', 'S', 'Si']"
110,0.0,27.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,580.0,0.0,0.0,301.0,[]
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1102,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,79.8,0.0,0.0,594.0,0.0,535.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1106,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.9,0.0,0.0,583.0,0.0,522.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
111,0.0,74.5,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.5,0.0,580.0,0.0,0.0,302.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1110,0.0,0.0,0.0,25.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,587.0,0.0,531.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1114,0.0,0.0,0.0,23.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,604.0,0.0,538.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1118,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,622.0,0.0,561.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
112,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,3.0,[]
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1122,0.0,0.0,0.0,22.6,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,616.0,0.0,547.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1126,0.0,0.0,0.0,18.8,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,697.0,0.0,542.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
113,0.0,27.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,580.0,0.0,0.0,30.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si']"
1130,0.0,0.0,0.0,17.1,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,59.1,0.0,0.0,723.0,0.0,574.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1134,0.0,0.0,0.0,16.8,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,59.8,0.0,0.0,778.0,0.0,642.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1138,0.0,0.0,0.0,15.7,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,60.2,0.0,0.0,777.0,0.0,643.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
114,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,330.0,0.0,0.0,306.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'S', 'Si']"
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1142,0.0,0.0,0.0,20.8,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,64.5,0.0,0.0,705.0,0.0,558.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1146,0.0,0.0,0.0,17.4,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,62.7,0.0,0.0,709.0,0.0,569.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
115,0.0,56.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.5,0.0,460.0,0.0,0.0,307.0,[]
1150,0.0,0.0,0.0,16.9,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,61.9,0.0,0.0,743.0,0.0,609.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1154,0.0,0.0,0.0,16.8,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,58.8,0.0,0.0,753.0,0.0,620.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1158,0.0,0.0,0.0,31.9,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,466.0,0.0,392.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1159,0.0,0.0,0.0,35.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,456.0,0.0,370.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
116,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,415.0,0.0,0.0,309.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'S', 'Si']"
1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1161,0.0,0.0,0.0,31.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,498.0,0.0,413.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1162,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,490.0,0.0,402.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1164,0.0,0.0,0.0,29.4,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.7,0.0,0.0,551.0,0.0,468.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1165,0.0,0.0,0.0,31.6,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,529.0,0.0,436.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1167,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,76.8,0.0,0.0,588.0,0.0,514.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1168,0.0,0.0,0.0,27.4,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,76.9,0.0,0.0,576.0,0.0,479.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
117,0.0,70.5,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,485.0,0.0,0.0,310.0,[]
1170,0.0,0.0,0.0,30.4,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,496.0,0.0,422.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1171,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,79.7,0.0,0.0,496.0,0.0,410.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1172,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.8,0.0,0.0,532.0,0.0,463.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1173,0.0,0.0,0.0,29.8,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,519.0,0.0,426.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1175,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,575.0,0.0,500.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1176,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,76.9,0.0,0.0,559.0,0.0,468.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1177,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,622.0,0.0,567.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1178,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,620.0,0.0,535.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
118,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,312.0,[]
1180,0.0,0.0,0.0,32.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,510.0,0.0,446.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1181,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,496.0,0.0,417.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1183,0.0,0.0,0.0,29.6,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,545.0,0.0,494.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1184,0.0,0.0,0.0,28.8,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,536.0,0.0,460.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1186,0.0,0.0,0.0,28.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,603.0,0.0,543.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1187,0.0,0.0,0.0,25.8,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,600.0,0.0,514.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1189,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,70.2,0.0,0.0,674.0,0.0,617.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
119,0.0,99.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,510.0,0.0,0.0,313.0,"['C', 'Cr', 'Mn', 'Ni', 'S', 'Si']"
1190,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,68.7,0.0,0.0,650.0,0.0,570.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1192,0.0,0.0,0.0,25.8,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.8,0.0,0.0,531.0,0.0,472.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1193,0.0,0.0,0.0,29.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.9,0.0,0.0,514.0,0.0,427.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1195,0.0,0.0,0.0,24.6,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,592.0,0.0,531.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1196,0.0,0.0,0.0,26.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,568.0,0.0,471.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
